	1mth	1mth	1week	1week	1week	2day	2day	2mth	2week	2week	2week	2week	2week	3day	3day	3day	3week	3week	3week	3week	4week	4week	4week	4week	5day	6day	6day	6mth	6mth	6mth	6mth	7mth	7mth	7mth	8mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1week	1week	1week	1week	1week	1week	1week	1week	1week	1week	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2mth	2mth	2mth	2week	2week	2week	2week	2week	2week	3day	3day	3day	3day	3day	3mth	3mth	3mth	3mth	3week	3week	3week	3week	3week	3week	3week	3week	3week	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4mth	4mth	4mth	4week	4week	4week	4week	4week	4week	4week	4week	5day	5day	5day	5day	5day	5day	5day	5day	5day	5day	5mth	5mth	5mth	5mth	5mth	5mth	5mth	5mth	6day	6day	6day	6day	6day	6day	6day	6day	6day	6day	6mth	6mth	6mth	6mth	6mth	6mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	8mth	8mth	8mth	8mth	8mth	8mth	8mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new
2021-07-23	1	62	308	932	155	658	72	0	105	108	75	1421	35	677	245	77	14	124	45	535	36	41	289	0	105	4	0	1	3	37	5	20	1	4	2	0	0	372	452	682	415	329	182	0	351	230	440	2907	44	637	131	20	4	0	0	37	1	4	39	528	2	2	19	0	428	15	96	100	0	155	94	9	6	4	186	98	223	139	156	673	2187	46	771	123	14	0	134	5	425	208	7	193	548	3	180	2001	27	531	13	2	0	2	3	118	4	31	8	0	43	189	226	2	626	209	434	263	372	136	663	266	447	37	30	1	0	0	15	9	0	81	1	1203	0	196	130	476	42	0	82	717	11	302	3	14	0	0	1	0	0	2	0	0	161	65	10	38	100	140	625	7	64	14	0	0	0	1	1	0	3	0	0	0	1	12	0	0	14	7	8	16	16	15	59	0	0	0	0	0	0	0	0	0	0	722	937	3	516
2021-07-24	76	76	188	581	381	741	137	0	85	160	63	950	38	781	162	212	4	76	12	492	14	73	232	1	27	42	0	1	0	46	11	2	1	9	6	0	0	502	631	625	469	200	101	2	142	322	361	3047	51	616	108	16	7	0	3	96	0	10	23	889	8	0	21	0	318	17	53	1392	0	95	105	22	5	1	186	103	355	220	189	491	2108	29	628	99	24	0	64	0	378	46	3	255	390	49	247	2072	29	552	17	0	0	0	2	115	9	144	26	0	37	249	378	26	451	329	329	257	384	184	530	263	468	171	40	2	0	0	19	6	0	112	0	1623	0	90	126	518	30	1	132	570	50	240	0	11	0	0	0	0	0	0	0	0	135	49	59	43	99	141	490	4	53	1	0	0	0	0	2	0	4	0	3	0	2	18	0	0	4	5	7	14	1	17	15	0	0	0	0	0	0	0	0	0	0	804	867	7	712
2021-07-25	1	88	120	666	218	501	229	0	74	95	46	1035	22	658	139	123	0	14	11	461	24	318	293	37	57	71	0	0	0	53	115	0	1	10	2	0	0	266	370	513	609	95	384	0	173	228	365	2262	54	616	75	16	15	1	0	22	0	6	97	533	16	7	26	1	257	29	44	62	1	162	93	6	4	2	129	133	380	118	190	513	2212	16	628	83	4	0	96	2	529	103	3	120	305	0	223	2187	46	771	14	7	0	3	0	205	4	89	55	0	25	225	140	8	425	258	410	211	380	266	513	268	604	63	23	10	0	0	30	8	2	80	0	115	1	44	159	424	42	1	121	595	25	217	3	5	0	0	0	0	0	0	0	0	129	63	49	10	113	308	356	6	98	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	34	6	6	14	7	30	15	0	0	0	0	0	0	0	0	0	0	950	1216	10	818
2021-07-26	3	177	545	633	122	629	400	1	88	129	15	1295	15	741	220	99	16	5	19	710	24	158	326	13	112	28	2	0	0	9	177	1	0	7	0	0	0	346	373	452	590	312	249	0	157	263	424	2610	17	819	71	25	4	0	2	25	0	8	61	927	7	3	6	0	276	25	73	68	4	93	129	1	0	0	194	101	183	111	258	409	1989	23	469	108	8	0	64	6	516	58	2	205	610	1	355	2108	29	628	24	5	0	1	0	412	54	33	26	1	58	248	728	16	547	230	370	171	420	229	640	177	760	49	29	7	0	0	60	28	0	79	0	161	1	59	309	343	34	0	88	615	9	254	2	7	1	0	0	0	0	0	0	1	120	86	12	6	137	213	478	3	86	5	0	0	0	1	0	0	4	0	1	2	0	6	0	1	43	3	10	9	2	23	49	0	0	0	0	0	0	0	0	0	0	1449	1160	2	720
2021-07-27	4	126	305	862	117	700	184	0	76	112	42	822	19	501	118	83	27	23	9	392	25	167	441	0	39	9	0	0	0	5	6	1	0	3	0	0	0	592	674	669	583	180	94	2	185	225	286	3260	61	1550	82	33	8	0	0	155	0	11	13	410	16	4	76	1	314	17	68	74	0	155	157	11	0	4	284	131	252	250	178	242	2299	21	1361	117	32	0	124	6	1069	181	3	70	698	1	380	2212	16	628	4	0	0	2	0	194	31	39	30	0	37	186	202	12	754	234	353	238	365	217	772	282	561	170	12	0	0	0	33	5	3	42	0	175	0	154	220	484	33	1	82	432	61	377	0	15	0	0	1	0	0	2	0	4	81	138	43	30	125	267	283	3	84	2	0	0	0	0	1	0	0	0	0	0	1	4	0	0	20	1	4	6	5	7	16	0	0	0	0	0	0	0	1	0	0	907	1000	2	741
2021-07-28	28	89	287	914	337	644	137	1	92	48	72	1577	10	629	111	108	12	14	11	697	17	41	476	0	61	23	0	0	1	2	7	1	0	8	9	0	0	532	531	863	406	258	187	2	140	244	289	3119	43	1005	93	26	8	0	0	24	0	6	19	546	27	11	29	0	340	13	33	65	0	105	134	12	2	3	226	159	223	210	242	376	2836	20	625	132	11	0	98	1	717	94	9	171	678	55	183	1989	23	469	8	1	0	3	5	191	28	160	47	0	69	157	194	0	851	380	520	254	421	308	698	207	830	6	44	0	6	0	46	18	0	167	0	266	0	191	194	523	42	1	87	416	40	440	4	13	0	0	9	0	0	2	0	1	176	34	9	32	212	426	256	2	58	6	0	0	0	0	0	0	1	0	0	0	1	5	0	1	26	1	10	15	14	6	6	0	0	0	0	0	0	0	1	1	0	767	1112	3	913
2021-07-29	37	135	287	914	337	692	149	0	125	69	67	3126	16	700	250	117	8	9	288	747	52	32	290	35	111	5	0	3	1	28	10	72	5	6	1	0	0	615	416	884	596	152	543	1	237	279	281	4152	68	1133	64	47	10	0	1	43	1	5	13	352	10	1	17	1	340	13	33	65	0	105	134	12	2	3	250	108	311	195	232	544	2885	50	988	129	10	1	73	1	684	73	3	179	687	5	252	2299	21	1361	32	0	0	2	8	110	31	60	17	0	57	230	360	0	907	340	898	216	345	265	726	189	789	253	29	1	0	0	37	6	1	77	0	238	1	493	207	401	43	1	131	522	19	359	0	9	0	0	0	0	0	1	0	0	171	49	18	5	164	192	219	4	57	1	0	0	0	59	2	0	0	0	0	0	2	1	0	0	24	1	15	9	12	11	28	0	0	0	0	0	0	0	1	1	0	1054	1212	10	776
2021-07-30	5	150	287	914	337	606	182	1	99	158	51	3285	12	644	210	132	23	8	48	472	31	141	326	30	136	44	1	1	0	5	13	5	1	5	7	0	0	656	581	1079	810	214	241	1	142	323	406	4400	82	1271	80	16	9	0	0	23	0	10	35	466	16	0	65	1	340	13	33	65	0	105	134	12	2	3	257	129	202	329	230	440	2907	44	637	131	20	1	35	6	792	112	0	191	480	29	223	2836	20	625	11	1	0	1	14	607	56	34	48	0	69	280	219	2	612	202	468	239	248	190	513	214	616	133	13	1	1	0	54	1	2	43	0	402	0	119	160	464	55	5	89	760	37	255	2	2	0	0	0	0	0	1	0	0	96	44	39	16	194	153	401	2	53	1	0	0	2	4	0	0	3	0	5	0	0	27	0	1	22	2	4	10	3	8	26	0	0	0	0	0	0	0	1	1	0	1104	1281	13	1066
2021-07-31	2	55	287	914	337	699	101	1	53	42	74	2460	6	644	210	132	24	239	15	1205	31	141	326	30	136	31	1	0	15	31	8	5	1	5	2	0	0	580	697	929	775	247	145	4	180	251	352	4277	50	1398	85	39	0	1	0	25	1	6	2	529	9	2	12	4	340	13	33	65	0	105	134	12	2	3	145	89	345	200	322	361	3047	51	616	108	16	1	35	6	1020	63	5	135	783	24	223	2836	20	625	11	2	0	4	0	194	37	78	33	0	92	299	222	63	695	352	253	219	328	207	654	204	387	166	28	3	2	1	54	1	2	43	0	402	0	119	160	464	55	5	89	760	37	255	2	2	0	0	0	0	0	1	0	0	86	57	32	36	200	176	661	2	42	8	0	0	1	2	0	0	3	0	5	0	0	27	0	1	16	0	4	9	3	5	34	0	0	0	0	0	0	0	1	1	0	1144	1389	16	1035
2021-08-01	1	225	144	453	75	531	384	0	47	91	54	1362	10	692	195	129	20	23	16	776	21	146	267	0	89	31	0	0	0	11	11	0	3	2	11	0	0	459	686	809	693	300	207	1	243	271	270	4682	38	1247	54	49	1	0	1	8	0	5	23	644	11	15	18	1	490	16	36	167	1	85	104	15	0	6	332	124	290	95	228	365	2262	54	616	75	16	1	118	14	1068	193	0	105	702	7	311	2885	50	988	10	2	0	3	0	112	53	51	51	0	226	254	457	3	531	249	397	190	400	318	703	198	817	162	18	0	1	0	68	10	0	13	0	891	0	26	310	442	54	0	64	445	42	315	3	3	0	0	0	0	0	0	0	0	165	27	34	14	190	238	237	6	101	7	0	0	13	2	1	0	3	0	1	0	0	24	0	4	19	2	3	8	9	5	25	0	0	0	0	0	0	0	4	0	0	1045	1511	21	1002
2021-08-02	3	129	63	672	145	523	249	1	59	79	63	1145	6	606	329	131	47	95	29	638	26	62	229	0	73	14	1	1	0	6	5	8	8	9	7	0	0	552	463	862	748	314	168	0	231	298	235	4308	140	609	66	45	9	2	0	16	1	3	21	503	14	0	105	6	163	11	46	115	0	106	53	7	0	1	273	114	206	312	263	424	2610	17	819	71	25	0	113	1	708	84	1	121	619	1	202	2907	44	637	20	0	0	1	4	580	26	131	12	0	288	259	156	1	541	209	586	237	407	254	588	224	701	159	1	0	11	0	102	2	1	34	0	249	0	85	213	400	61	4	115	587	184	198	7	8	0	0	0	0	0	1	0	1	103	66	31	57	139	217	455	8	88	4	0	0	1	6	1	0	1	0	2	0	0	63	0	0	27	1	3	17	3	6	39	0	0	0	0	0	0	0	0	0	0	1222	1108	9	1166
2021-08-03	12	125	136	640	92	698	94	0	124	133	66	1572	14	699	200	108	53	6	21	673	32	52	310	9	97	494	0	0	0	2	55	71	0	5	3	0	0	915	508	816	967	321	329	0	234	239	472	5263	93	1521	60	77	1	0	1	71	0	3	35	678	21	1	81	3	376	40	33	24	0	90	95	5	0	3	337	118	230	180	225	286	3260	61	1550	82	33	3	155	4	964	106	0	148	651	21	345	3047	51	616	16	4	0	0	1	179	47	72	75	0	103	316	112	16	414	322	576	135	303	203	594	127	801	62	33	0	1	0	78	9	4	26	0	459	1	49	205	401	95	0	57	356	38	200	0	3	0	0	0	0	0	2	0	0	83	64	25	35	92	290	352	4	67	12	0	0	0	36	0	0	0	0	3	0	1	11	0	1	21	1	0	4	13	5	55	0	0	0	0	0	0	0	6	0	0	1275	1036	7	1010
2021-08-04	25	231	101	630	120	788	187	5	51	100	78	2056	20	531	95	75	45	34	12	687	24	15	320	3	95	24	1	0	1	2	271	6	0	0	2	0	0	1003	508	800	662	400	164	3	210	286	289	5051	189	1749	38	40	2	2	0	44	0	6	23	646	9	3	28	4	255	12	44	91	1	337	78	10	0	7	198	123	358	258	244	289	3119	43	1005	93	26	1	126	3	664	163	0	270	481	1	290	2262	54	616	16	1	0	2	7	295	50	56	34	1	55	303	150	1	286	234	709	146	376	287	706	203	851	230	20	0	0	0	69	20	15	47	1	320	0	256	336	296	52	0	89	620	53	408	5	11	0	0	1	0	0	1	0	1	95	18	20	11	185	419	343	6	73	22	0	0	0	3	0	0	0	0	3	0	0	21	0	0	6	0	2	9	24	2	50	1	0	0	0	0	0	0	7	3	0	1162	1371	11	949
2021-08-05	7	180	109	794	108	897	543	4	91	116	51	1228	6	523	312	71	47	21	25	509	30	10	391	10	76	8	2	0	1	9	4	0	0	2	14	0	0	772	622	989	916	222	344	3	509	370	363	6120	70	1499	26	53	2	0	5	90	0	6	36	564	6	0	95	1	463	9	57	77	1	119	97	16	2	4	360	135	183	152	279	281	4152	68	1133	64	47	0	130	7	598	92	1	178	395	7	206	2610	17	819	25	1	0	0	4	428	42	98	25	0	60	383	313	37	312	206	843	286	370	259	651	190	678	205	12	1	3	0	66	35	2	39	0	222	0	264	292	480	43	1	50	419	73	313	5	11	0	0	1	0	0	2	0	0	55	31	12	37	133	225	327	3	88	17	0	0	1	0	3	0	0	0	0	1	0	4	0	0	16	1	2	12	7	6	29	0	0	0	0	0	0	0	4	1	0	1300	1446	4	1062
2021-08-06	19	164	68	826	81	899	241	1	64	133	48	1481	8	698	180	82	42	13	11	965	17	258	250	21	85	61	0	0	0	14	15	2	0	11	10	0	0	938	491	986	624	382	299	7	376	326	423	5512	102	1542	24	62	4	0	2	45	0	18	192	1199	18	8	59	9	139	11	35	89	0	84	74	22	1	2	417	151	222	214	323	406	4400	82	1271	80	16	3	219	6	585	36	4	185	402	10	230	3260	61	1550	33	0	1	0	3	571	43	125	34	0	77	405	265	9	270	225	556	155	271	305	600	158	415	212	30	0	6	2	125	2	4	108	0	337	1	178	258	326	82	3	69	391	58	477	2	12	0	0	0	0	0	0	0	1	98	126	14	11	110	385	242	9	87	8	0	0	0	5	0	1	0	0	1	0	0	9	0	0	30	3	1	8	3	6	18	1	0	0	0	0	1	0	21	5	0	1275	1371	9	1291
2021-08-07	15	247	48	746	125	638	145	0	43	92	34	1606	9	788	258	93	30	11	25	706	18	541	248	5	188	24	0	0	0	12	4	0	0	1	4	0	0	930	414	884	774	317	428	1	396	647	388	4985	177	1740	22	41	5	0	2	68	0	37	18	616	25	3	104	0	158	15	12	48	24	172	99	10	8	2	364	89	835	247	251	352	4277	50	1398	85	39	7	282	4	499	71	2	219	372	0	358	3119	43	1005	26	4	1	2	4	1103	66	63	59	0	111	493	316	3	341	178	571	99	153	336	703	117	455	209	8	1	1	0	98	3	1	54	0	426	0	148	327	297	74	4	153	750	87	436	2	8	0	0	0	0	0	0	0	2	102	38	30	23	93	332	294	10	84	1	0	0	0	1	2	0	0	0	1	0	1	16	0	0	10	5	5	22	5	14	31	2	0	0	0	0	0	0	8	0	0	1182	1514	41	1255
2021-08-08	3	148	49	726	71	541	207	10	37	104	28	1196	8	897	152	64	107	70	28	1086	10	23	271	0	98	24	1	0	0	3	1	53	1	1	13	0	0	870	526	1140	861	369	407	5	295	666	261	4828	123	945	50	51	1	2	5	104	0	7	18	524	2	1	24	2	120	9	28	89	17	76	71	13	0	1	382	150	278	300	271	270	4682	38	1247	54	49	1	271	12	490	72	4	84	295	0	183	4152	68	1133	47	22	0	9	5	298	49	88	80	3	75	401	282	6	204	314	505	157	185	350	707	106	466	191	27	0	0	1	108	2	33	29	0	417	0	98	288	373	100	1	63	479	71	557	2	12	0	0	0	0	0	0	0	1	101	87	12	12	162	211	374	11	120	3	0	0	1	0	2	0	0	0	0	0	0	6	0	1	18	1	0	9	3	4	14	0	0	0	0	0	0	0	6	0	0	1308	1610	6	1379
2021-08-09	8	138	34	464	119	794	168	1	59	99	32	862	10	899	214	80	65	50	36	564	16	33	203	1	205	29	0	0	0	3	4	28	0	4	3	0	0	914	360	1215	935	475	324	1	426	651	301	4404	144	609	24	48	10	2	5	260	0	51	34	370	4	0	63	5	165	25	16	45	1	143	64	36	0	3	415	133	411	314	298	235	4308	140	609	66	45	8	274	10	521	40	0	111	422	10	222	4400	82	1271	16	16	0	1	1	302	61	351	42	8	273	409	198	4	340	150	507	232	194	232	419	171	704	200	17	0	0	0	100	17	119	33	0	277	0	129	365	254	66	1	61	454	49	338	6	20	0	0	0	0	0	0	0	0	103	143	40	19	176	555	403	29	135	3	0	0	0	0	0	0	0	0	1	0	0	10	0	1	7	2	1	11	14	4	15	0	0	0	0	0	0	0	11	6	0	1232	1328	22	1247
2021-08-10	3	236	83	561	103	1033	329	2	48	157	14	1757	4	638	247	85	71	35	41	730	14	67	274	0	144	46	2	1	0	0	0	45	2	1	14	0	0	1030	578	564	953	288	295	2	460	657	351	5524	190	1580	17	50	8	9	0	141	0	12	27	397	6	0	8	3	273	20	19	10	7	99	54	8	0	0	497	211	323	321	239	472	5263	93	1521	60	77	3	277	6	369	42	0	135	408	3	835	4277	50	1398	39	4	0	1	0	321	103	144	80	5	189	403	231	17	262	184	593	112	166	233	631	108	769	106	18	2	0	0	100	3	45	115	0	1428	3	136	257	329	88	3	96	649	93	320	3	11	1	0	0	0	0	0	0	3	80	171	28	13	101	296	415	44	106	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	19	0	1	11	4	1	14	0	0	0	0	0	1	0	10	0	0	1344	1830	24	1383
2021-08-11	17	178	69	712	86	1537	164	5	228	89	21	1082	7	541	300	54	40	37	46	557	22	64	532	8	126	50	0	0	0	3	1	16	4	0	8	0	0	1284	636	1015	828	603	274	2	362	474	261	5550	171	1174	35	51	10	1	6	225	0	14	26	259	14	0	46	3	170	18	28	79	2	169	61	4	1	2	504	236	526	400	286	289	5051	189	1749	38	40	1	488	15	777	82	4	184	435	14	278	4682	38	1247	49	14	0	1	0	396	95	102	51	3	112	374	204	8	248	170	685	89	205	309	699	66	884	176	10	1	0	0	69	2	96	12	0	829	2	132	384	321	79	0	50	512	93	483	3	8	0	0	0	0	0	1	0	0	67	98	40	22	113	443	535	34	96	4	0	0	11	16	0	0	0	0	1	0	10	3	0	1	21	0	2	17	27	1	46	3	0	1	1	0	0	0	9	4	0	1693	1534	29	1514
2021-08-12	3	174	44	751	108	1603	344	2	188	118	30	1214	6	794	314	66	62	21	96	1007	16	49	429	11	122	21	2	1	0	13	10	0	0	0	3	0	0	972	494	899	930	261	284	6	371	497	644	6049	391	1611	24	100	8	2	8	240	0	9	63	319	8	0	35	1	135	23	43	32	25	132	57	16	3	4	695	255	484	222	370	363	6120	70	1499	26	53	141	291	28	742	99	0	83	374	1	411	4308	140	609	45	5	0	2	2	442	86	85	241	0	317	409	326	15	337	178	618	121	198	378	569	82	559	250	23	2	2	0	105	1	79	62	0	823	6	238	348	297	110	1	70	405	60	540	6	4	0	1	0	0	0	1	0	0	61	58	63	32	112	351	303	22	116	0	0	0	4	4	1	0	0	0	0	0	1	3	0	0	14	0	1	9	11	1	44	1	0	0	0	0	0	1	3	2	0	1706	2143	23	2052
2021-08-13	5	364	72	551	158	1619	299	19	111	58	13	1345	3	1033	321	60	97	72	143	837	13	29	333	6	100	36	0	2	2	7	1	22	3	1	0	3	0	1088	723	974	940	457	415	3	530	516	461	7672	229	2063	21	41	3	5	13	83	0	13	42	556	13	0	4	1	101	13	40	6	29	178	71	14	1	4	458	225	575	382	326	423	5512	102	1542	24	62	23	443	10	802	121	2	152	511	2	323	5263	93	1521	77	14	0	1	1	535	85	106	61	1	105	450	289	0	179	145	331	78	256	335	544	46	462	158	7	0	9	0	103	0	28	105	1	435	12	131	467	339	67	0	76	395	148	521	4	9	1	1	0	0	0	0	0	0	74	103	29	14	92	607	483	13	133	3	0	0	2	26	2	0	0	0	2	0	2	2	0	0	20	0	2	42	0	3	28	4	2	0	1	2	5	14	1	3	2	1485	1807	50	1654
2021-08-14	10	200	101	577	55	1280	428	8	92	40	10	1103	4	1537	400	38	86	85	113	1036	5	260	283	16	124	56	3	0	0	2	4	11	8	0	3	0	6	1370	521	727	1003	406	469	7	505	712	261	7351	267	2406	30	59	15	5	6	371	0	53	34	391	4	0	8	4	121	33	26	21	0	154	39	37	1	2	701	211	569	317	647	388	4985	177	1740	22	41	17	429	12	492	85	0	161	154	1	526	5051	189	1749	40	1	0	0	1	460	85	169	92	4	234	389	257	34	214	119	323	61	214	273	744	86	503	113	10	0	12	0	45	2	0	62	0	532	9	124	335	371	107	5	53	533	165	306	6	20	0	0	0	0	0	0	0	1	84	226	51	13	92	489	517	14	134	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	8	0	0	2	11	3	68	2	0	5	0	0	0	11	6	2	0	1425	1796	61	1752
2021-08-15	8	185	37	379	61	771	407	6	33	145	15	910	7	1603	222	26	142	58	70	889	20	67	260	11	190	51	1	3	0	2	1	1	5	0	0	3	14	1025	631	698	1069	424	609	10	573	818	407	8500	273	2045	21	50	9	1	2	48	0	21	42	381	4	0	30	1	118	27	25	80	0	142	29	39	0	1	696	146	289	369	666	261	4828	123	945	50	51	16	304	10	269	83	0	246	182	0	484	6120	70	1499	53	0	0	5	5	535	79	70	74	0	194	514	401	9	245	155	396	32	124	230	718	43	650	138	5	1	14	2	48	3	8	110	0	503	7	696	433	109	97	2	60	324	119	398	3	23	0	0	0	0	0	0	0	1	182	221	34	34	134	512	459	57	171	3	0	0	2	32	1	0	0	0	1	0	0	14	0	0	14	1	0	1	17	0	26	23	16	7	7	10	6	23	18	45	2	1508	1596	21	1665
2021-08-16	10	151	24	323	86	1340	324	19	38	64	19	1300	6	1619	382	24	195	44	65	1466	9	60	268	3	70	49	2	1	0	1	2	0	7	0	0	12	0	1227	1120	343	938	386	590	2	402	720	356	6508	245	1425	8	94	8	7	1	90	0	116	26	288	1	4	8	1	91	32	67	17	0	175	38	23	1	0	705	170	474	475	651	301	4404	144	609	24	48	33	489	10	451	69	0	193	318	1	575	5512	102	1542	62	1	1	0	0	719	141	214	54	14	120	449	347	17	230	152	607	57	99	184	570	56	480	101	6	0	5	0	105	1	13	35	0	481	1	232	224	357	122	2	87	405	58	342	7	7	0	0	0	0	0	0	1	1	121	164	53	47	91	960	590	16	245	1	0	0	0	4	0	0	0	0	0	0	1	1	0	1	13	0	1	26	8	1	26	7	6	1	10	6	5	8	24	23	0	1510	1592	20	1728
2021-08-17	8	271	36	499	54	970	295	0	36	233	14	1382	2	1280	317	22	96	60	61	1314	9	33	184	16	243	42	1	0	0	5	1	0	1	0	1	6	9	1268	623	490	1101	403	583	2	618	741	405	6616	317	2457	11	122	14	19	2	67	0	47	33	499	1	1	1	2	169	26	19	46	1	69	31	15	1	5	701	179	309	288	657	351	5524	190	1580	17	50	189	451	15	436	99	0	200	226	1	569	4985	177	1740	41	7	2	3	0	362	114	236	107	13	120	393	334	22	154	184	1086	54	97	248	559	77	641	97	7	0	6	0	67	10	4	41	0	368	2	297	391	343	80	0	60	433	201	297	0	11	0	0	0	0	0	1	2	1	100	225	89	20	116	512	751	0	252	2	0	0	0	1	2	0	0	0	0	0	0	8	0	0	9	0	0	13	1	1	18	25	2	3	2	6	9	25	19	8	0	1309	1863	37	2103
2021-08-18	11	141	39	353	79	745	274	9	182	81	52	1013	7	771	369	50	142	156	84	1213	4	174	260	19	149	35	3	2	0	2	4	0	0	0	0	6	20	1351	579	577	1036	429	406	3	760	913	464	7171	490	2880	16	68	3	3	4	31	0	16	16	387	3	0	13	1	142	38	20	23	0	104	73	15	2	0	800	386	453	603	474	261	5550	171	1174	35	51	45	702	7	426	198	6	200	212	5	289	4828	123	945	51	0	0	3	0	329	150	126	114	16	145	432	250	14	200	223	870	79	122	199	536	32	816	152	6	0	3	0	77	1	6	65	0	692	4	197	407	406	127	2	95	512	156	477	6	9	0	0	0	0	0	0	0	0	387	332	42	15	84	508	431	16	176	6	0	0	0	0	1	0	0	0	0	0	0	8	0	1	16	0	0	3	2	0	14	13	6	1	11	7	5	21	15	6	1	1477	1852	50	2413
2021-08-19	7	407	100	348	175	711	284	34	36	191	26	978	3	1340	475	24	114	122	31	1199	13	18	199	19	189	43	1	0	0	3	1	0	2	0	37	13	2	1271	737	556	1229	638	596	10	554	776	582	7163	437	2138	11	84	15	17	1	32	0	48	8	660	8	0	15	0	137	25	52	41	0	182	33	6	2	1	701	240	353	261	497	644	6049	391	1611	24	100	26	643	7	730	155	0	199	227	1	474	4404	144	609	48	9	0	1	2	368	133	139	135	3	124	526	521	1	223	134	770	56	167	201	569	62	483	185	3	1	7	0	75	10	16	82	0	401	0	281	699	441	122	6	160	323	203	660	14	9	0	0	0	0	0	1	0	1	115	290	91	32	91	589	457	8	153	6	0	0	0	1	0	0	1	0	0	0	6	6	0	0	3	0	0	0	5	0	12	13	4	2	0	5	0	9	42	6	0	1526	2137	42	2583
2021-08-20	19	153	37	652	78	682	415	6	101	89	42	1001	13	970	288	17	142	132	52	1391	6	169	196	27	291	34	3	0	0	12	7	0	0	0	2	8	7	1281	610	608	1248	540	810	13	689	1066	450	6092	258	2114	7	100	9	7	2	153	0	24	25	512	2	4	1	1	130	46	63	25	0	328	102	32	3	0	937	372	452	457	516	461	7672	229	2063	21	41	8	673	7	233	108	3	134	230	0	309	5524	190	1580	50	3	1	4	6	470	121	176	170	3	124	406	513	1	167	183	693	77	114	163	661	12	379	156	4	0	0	0	156	1	12	10	0	441	2	284	615	426	212	8	245	608	233	655	17	35	1	0	1	0	0	0	0	0	102	429	17	17	92	600	539	15	344	1	0	0	0	1	1	0	0	1	0	0	1	15	0	2	2	0	0	3	2	0	4	13	1	2	4	10	5	7	38	18	0	1323	1932	64	2738
2021-08-21	6	402	55	356	115	625	469	9	15	122	9	868	7	745	603	35	156	106	48	545	3	58	247	29	370	38	1	1	0	4	0	2	1	0	1	10	10	1039	882	405	946	653	775	16	713	1035	485	6400	883	1962	9	116	33	7	0	121	0	29	17	346	0	0	12	0	141	30	30	22	5	205	50	18	0	3	867	502	631	406	712	261	7351	267	2406	30	59	12	535	26	431	1215	0	185	123	3	453	5550	171	1174	51	1	0	4	3	423	135	102	245	8	171	401	576	32	219	205	437	50	84	166	682	18	310	130	15	0	3	0	278	6	12	21	0	1204	1	127	406	467	165	3	144	612	139	641	84	20	0	0	0	0	0	1	0	1	170	370	24	81	111	429	526	1	291	2	0	0	1	6	1	0	0	0	0	0	0	8	0	0	1	0	0	1	8	0	13	16	6	0	0	10	13	17	27	29	0	1558	1880	38	2651
2021-08-22	16	603	39	403	158	513	609	29	26	64	7	910	7	711	261	24	166	82	61	782	5	57	252	2	396	49	0	1	0	2	0	13	2	1	1	2	8	1196	558	508	703	676	693	21	752	1002	578	6326	429	2086	5	72	9	8	5	29	0	55	15	311	0	0	13	1	86	27	44	41	0	88	36	3	8	5	1216	266	370	424	818	407	8500	273	2045	21	50	10	578	23	211	148	4	221	303	0	353	6049	391	1611	100	10	0	1	9	466	161	197	138	13	202	453	435	29	165	167	585	131	195	193	507	37	635	104	7	0	5	0	167	4	6	17	0	1015	0	503	477	613	175	18	189	749	185	654	36	18	0	0	0	0	0	0	0	2	169	662	55	29	144	474	633	22	332	3	0	0	0	12	0	0	0	0	1	0	2	20	0	0	3	1	0	2	6	0	16	16	5	1	3	11	8	22	16	18	0	1391	1948	54	2638
2021-08-23	36	1203	4	625	64	452	590	19	15	100	11	932	4	682	457	21	105	278	75	1421	14	31	189	2	434	45	0	0	0	0	0	1	3	0	0	8	2	1176	363	478	952	475	748	9	667	1166	411	6067	425	1536	7	46	15	9	0	41	0	81	12	289	0	0	0	1	161	51	65	10	0	100	60	7	14	0	1160	346	373	386	720	356	6508	245	1425	8	94	39	528	11	428	308	0	133	155	6	452	7672	229	2063	41	5	0	2	5	425	78	108	208	7	162	498	548	3	81	180	677	245	159	129	577	27	531	77	13	0	2	0	118	4	45	8	0	535	1	226	549	626	209	8	136	663	266	447	37	30	0	0	0	1	0	1	0	1	130	476	105	39	89	717	748	11	302	3	0	0	0	1	2	0	1	0	0	0	1	37	0	0	3	0	0	20	1	0	29	14	7	2	16	15	8	11	46	59	0	1367	1602	57	2474
